source,target,rating
3879,3527,5.5
3735,3881,6.0
3451,3882,5.5
3882,3451,5.5
2642,3883,5.5
3883,2642,5.5
2642,2391,5.5
2391,2642,5.5
3869,3879,5.5
2371,1953,5.5
3451,3735,5.5
3735,3451,5.5
2835,1802,6.0
2378,3879,6.0
3804,3803,5.5
988,3744,0.0
3099,2625,7.0
2625,3099,7.0
3735,3885,5.5
3885,3761,5.5
3885,3735,5.5
3879,2378,6.0
1334,3828,5.5
3828,1334,5.5
3879,3869,6.0
700,3735,6.0
3735,700,5.5
3527,3886,5.5
3886,3527,5.5
1386,1568,4.5
1802,2835,6.0
3887,3445,5.5
3018,3016,5.5
3835,35,5.5
3500,3888,10.0
3888,3500,10.0
3824,3735,5.5
3735,3824,5.5
2378,3889,4.5
2110,3735,5.5
3735,2110,5.5
256,3824,5.5
35,3890,6.0
3824,256,5.5
3890,35,6.5
3168,2642,6.0
2642,3168,6.5
2642,3891,5.5
2822,1512,7.0
2822,2580,6.5
2642,3892,5.5
3892,2642,6.5
1832,3893,6.0
3893,1832,6.0
2642,57,6.5
1953,2913,6.5
2913,1953,6.5
3832,2642,5.5
2642,3832,5.5
3641,3893,6.5
3893,3641,6.5
3735,2328,5.5
2328,3735,5.5
3735,606,5.5
606,3735,5.5
13,1352,0.0
3781,3736,5.5
3736,3781,5.5
606,3744,0.0
2404,606,5.5
606,2404,5.5
606,3767,5.5
3767,606,5.5
3781,1272,5.5
1272,3781,5.5
1810,3895,5.5
215,1832,5.5
3781,2012,5.5
2012,3781,5.5
2262,3896,5.5
3896,2262,9.0
3897,3735,5.5
214,3898,5.5
3821,3899,6.0
3899,3821,6.0
1751,3481,6.5
3481,1751,6.5
3887,1802,6.0
1802,3887,6.0
3898,214,5.5
3508,2125,7.5
2897,3900,5.5
3900,2897,5.5
3527,3901,5.5
3901,3527,5.5
3653,1675,7.0
3345,3902,6.0
3902,3903,6.0
3345,3903,6.0
3902,3345,5.5
3903,3345,5.5
3903,3902,5.5
3903,3904,5.5
3904,3903,5.5
3172,2642,6.5
547,2262,5.5
1565,2642,6.5
2642,1565,6.5
2404,3878,5.5
3878,2404,5.5
3854,3905,5.5
3905,3854,5.5
3850,2625,5.5
2625,3878,5.5
3878,2625,5.5
2625,2344,6.0
3302,2642,8.0
2404,2642,6.0
3451,3781,6.0
3781,3451,6.0
3891,2642,6.5
35,3906,5.5
35,3002,5.5
35,3907,5.5
35,3908,5.5
3018,3872,5.5
3000,3910,5.5
2296,3715,7.0
2642,3913,6.0
3913,2642,6.0
3910,3000,5.5
3828,3820,6.0
3820,3828,6.5
2642,3172,6.5
3894,2642,7.5
3512,2635,5.5
2642,3894,6.5
3018,3914,5.5
2897,3846,5.5
3846,2897,5.5
1018,3385,6.0
2344,2625,6.0
2625,1746,6.0
1746,2625,6.0
3903,3916,5.5
3916,3903,5.5
3385,1018,6.0
3820,3916,5.5
3916,3820,5.5
2642,3917,6.0
2642,3543,6.0
3918,3878,5.5
3917,2642,5.5
3543,2642,7.0
2344,3919,5.5
3836,35,5.5
2625,3268,5.5
3268,2625,5.5
3920,35,5.5
3527,3922,5.5
3887,2625,6.0
2625,3887,6.0
3922,3260,5.5
3735,3815,5.5
3815,3735,5.5
3815,3923,5.5
3923,3815,6.0
1018,3735,5.5
3735,1018,6.0
3699,1645,6.0
1645,3699,5.5
3910,3781,5.5
2642,1788,7.0
1788,2642,7.0
2642,3924,6.5
3924,2642,7.5
3922,3527,5.5
3735,3925,5.5
3925,3445,7.0
3445,3,4.5
3887,3925,5.5
3925,3887,5.5
1967,1565,6.5
2642,3927,5.5
3927,2642,6.0
3925,3735,5.5
3916,2404,5.5
2404,3916,5.5
3735,3547,5.5
3547,3735,6.0
3916,3735,5.5
3735,3916,5.5
64,3099,5.5
3571,3208,0.0
202,3099,8.0
366,3735,6.5
2897,3714,5.5
3928,3735,10.0
3735,3928,5.5
3735,3816,5.5
2296,3929,5.5
3929,2296,5.5
2897,3258,5.5
2897,2837,5.5
2897,3656,4.5
3451,1267,5.5
1267,3451,5.5
3903,3854,5.5
3878,3903,5.5
3129,3134,5.5
3129,3931,5.5
3129,768,5.5
3129,3932,5.5
3129,180,5.5
3129,3256,5.5
3129,2825,5.5
3129,1098,5.5
3129,3938,5.5
3129,350,5.5
3129,3940,5.5
3129,3422,5.5
3129,6,5.5
3129,1957,5.5
3129,3944,5.5
3129,3945,5.5
3129,3219,5.5
3129,3950,5.5
3129,3951,5.5
3129,3953,5.5
3129,3086,5.5
3129,265,5.5
3854,3903,5.5
3129,3955,5.5
3129,3958,5.5
3129,3135,5.5
3129,2647,5.5
3129,3959,5.5
3129,2656,5.5
3129,3966,5.5
3129,3967,5.5
3129,2686,5.5
3129,3968,5.5
3129,3214,5.5
3129,3970,5.5
3129,943,5.5
3656,2897,0.0
35,3862,5.5
3847,2878,5.5
2878,3847,5.5
2977,2897,5.5
2897,2977,5.5
2642,3972,5.5
3972,2642,6.0
3815,3803,5.5
3571,3815,6.0
3815,3571,6.0
1565,3928,5.5
3803,3815,5.5
3656,3866,0.0
3029,19,5.5
3669,3973,5.5
3973,3669,10.0
3656,3335,6.0
3335,3656,6.0
1832,2897,5.5
2897,1832,5.5
1967,1018,6.0
3881,3735,10.0
3438,1018,6.0
2495,3974,10.0
3974,2495,10.0
3847,3884,6.5
585,3975,10.0
3828,1998,5.5
1998,3828,5.5
2125,3974,7.0
2125,2495,6.5
3974,2125,7.5
1512,1352,7.5
3828,3976,6.0
3976,3828,7.5
3404,3669,5.5
3669,3404,5.5
3653,1810,7.0
1967,3641,5.5
3099,64,5.5
3641,1967,6.0
3976,3641,6.0
2053,3977,5.5
2404,3978,5.5
3978,2404,5.5
3977,2053,5.5
3641,3976,6.0
3907,35,5.5
2437,2398,6.0
35,3979,5.5
3904,3866,0.0
3904,3545,6.0
3810,3980,5.5
1939,3981,5.5
1939,3982,5.5
3981,3982,5.5
3981,1939,5.5
3982,3981,5.5
3982,1939,5.5
366,3699,5.5
3699,366,5.5
3735,3982,5.5
3982,3983,5.5
3983,3982,6.0
3982,3735,6.0
3928,1565,5.5
3649,3590,5.5
3590,3649,5.5
2404,3528,5.5
3528,2404,5.5
3724,3984,6.5
3864,3904,5.5
3904,590,5.5
2898,2378,7.0
3864,3928,5.5
3928,590,5.5
3113,3735,5.5
3735,3113,5.5
3888,2404,5.5
3699,3985,5.5
3985,3699,5.5
905,3878,5.5
2378,3986,5.5
3987,3598,10.0
35,1675,6.0
1675,3803,5.5
1675,35,6.0
3504,3666,7.5
3803,1675,5.5
3666,3504,7.5
3919,3878,5.5
3846,3989,5.5
3989,3846,5.5
3878,3990,5.5
3113,2625,7.5
3846,3991,6.5
3512,3765,5.5
3991,3846,6.5
732,1832,6.0
1832,732,5.5
468,3744,0.0
2642,1731,7.5
1363,3397,5.5
1612,2742,5.5
2742,1612,5.5
3590,2642,6.5
3713,1018,5.5
1334,3760,0.0
35,3952,5.5
3590,2344,5.5
546,361,6.0
3486,1198,0.0
3972,3980,5.5
3980,3972,5.5
3653,3993,0.0
2977,3995,5.5
3995,2977,5.5
361,3996,10.0
3996,361,10.0
2897,2525,5.5
2525,2897,5.5
3598,3997,5.5
3993,1198,0.0
3598,51,6.0
3980,361,5.5
3223,2878,5.5
2404,3828,5.5
3828,2404,5.5
2642,3998,6.5
2378,3999,5.5
3598,3987,6.0
3999,2378,5.5
3783,3810,6.0
3810,3783,5.5
3783,2642,5.5
3810,2642,6.0
3984,3724,6.0
1674,2642,6.5
2352,4000,5.5
4000,2352,5.5
2552,2642,6.5
2642,2552,6.5
2110,1689,5.5
1689,2110,5.5
4000,3897,5.5
3897,4000,5.5
2642,3828,7.5
3875,3828,7.0
3828,3875,7.0
2642,2296,6.5
3980,4001,5.5
4001,3980,5.5
2110,3397,5.5
3397,2110,5.5
3878,3610,5.5
3610,3878,5.5
3982,3844,5.5
3844,3982,5.5
35,4002,7.0
4002,35,8.5
804,3479,6.0
3980,3828,5.5
3828,3980,5.5
3980,4003,5.5
4003,3980,5.5
3982,4004,5.5
4004,3982,5.5
3486,2405,0.0
455,3445,5.5
2880,1271,5.5
1271,2880,5.5
1750,3928,6.0
3928,1750,6.5
3380,626,6.0
626,3380,6.5
3660,3996,9.0
2642,4005,5.5
3669,4006,5.5
4005,2642,6.5
4006,3669,5.5
4008,4007,5.5
4007,4008,5.5
4005,4007,6.0
4007,4005,6.0
3571,3748,9.5
4007,3917,6.0
3917,4007,10.0
3268,4007,5.5
3397,1363,10.0
732,4010,5.5
4010,732,5.5
3918,1511,5.5
3918,4004,5.5
199,3632,6.5
4008,3980,5.5
64,3571,5.5
3490,4011,5.5
4011,3490,5.5
2642,3611,6.5
3642,4012,5.5
1731,2642,7.5
3998,2642,7.5
1731,3982,5.5
3982,1731,5.5
13,732,6.0
732,13,6.5
135,3994,6.0
3994,135,6.5
2642,4013,5.5
4013,2642,5.5
3918,4014,5.5
4014,3918,5.5
4014,3878,5.5
3990,3878,5.5
3990,4015,5.5
3632,199,6.5
3878,4016,5.5
4016,3878,5.5
3990,4017,5.5
4017,3990,5.5
4017,3397,5.5
3571,4018,5.5
4018,3571,5.5
3990,3988,5.5
3571,3730,5.5
3730,3571,5.5
3571,64,6.0
2388,3807,4.5
804,2642,5.5
3738,3441,6.0
3800,3006,6.0
3885,4019,5.5
3006,3800,5.5
3006,452,6.0
3972,1548,5.5
3972,2079,10.0
2079,3972,5.5
3006,3854,5.5
3651,3018,7.5
3018,3651,7.5
3781,2777,5.5
3781,3500,5.5
3500,3781,10.0
2777,3781,5.5
856,3744,0.0
2378,4020,5.5
4020,2378,5.5
3862,2642,6.0
2642,3862,6.0
3781,3851,6.0
3851,3781,6.5
3526,2642,6.5
2642,3526,6.5
3914,3880,5.5
3828,2642,10.0
3928,3006,6.0
2642,3219,7.5
3854,3006,6.5
3161,3219,6.5
3887,4001,5.5
4001,3887,5.5
3571,4022,5.5
3018,4023,5.5
3887,2404,5.5
2404,3887,5.5
3714,2897,0.0
4022,3571,5.5
3219,2642,7.5
3161,4024,5.5
4024,3161,5.5
2642,4025,5.5
4025,2642,5.5
2642,2397,6.5
2397,2642,6.0
1998,2642,5.5
2642,3904,6.0
2642,1998,5.5
2642,3928,5.5
2378,4026,5.5
3922,146,5.5
4011,2642,5.5
2642,4011,5.5
146,3922,5.5
4027,4026,6.5
1899,3006,5.5
3204,4,7.5
2642,3854,6.5
2642,3875,5.5
3875,2642,5.5
3219,3161,6.5
2642,4028,5.5
4028,2642,6.5
2642,4029,5.5
4029,2642,10.0
4026,3620,6.5
4026,4027,6.5
3620,4026,6.0
3976,4033,5.5
4033,3976,5.5
4033,1810,5.5
3928,4034,5.5
4034,3928,6.0
4032,3988,6.0
4016,4035,5.5
4035,4016,5.5
3598,527,5.5
4030,3168,10.0
527,3598,6.5
3168,4030,5.5
2642,3821,7.5
4026,3922,6.0
3598,4036,5.5
4036,3598,6.0
3397,4017,5.5
546,2642,4.0
4004,4037,5.5
4004,452,4.5
4032,35,5.5
202,2188,7.0
4019,3885,5.5
3724,4005,5.5
4005,3724,6.0
2351,452,4.5
3724,4036,6.0
4036,3724,6.0
1018,3715,5.5
4035,3500,5.5
3500,4035,10.0
2934,4038,6.5
4038,2934,6.5
2388,3489,4.5
2878,4026,5.5
3999,4026,5.5
3655,3500,5.5
3500,3655,10.0
4026,3999,5.5
4026,4039,5.5
4039,4026,5.5
3986,4027,5.5
4027,3986,5.5
554,4040,5.5
3880,3915,5.5
3915,3880,5.5
4026,3880,6.0
3880,4026,5.5
2284,4026,5.5
4026,2284,5.5
4031,4026,6.0
4026,4031,5.5
4031,4027,5.5
4027,4031,5.5
3573,4038,5.5
4038,3573,5.5
4038,3000,6.0
3000,4038,6.0
1548,3972,5.5
146,4026,6.0
4026,146,6.0
3611,2642,6.5
1394,2642,7.5
4015,3990,10.0
1502,2642,5.5
2642,1502,5.5
4026,4041,5.5
4041,4026,5.5
4040,554,5.5
4026,4042,5.5
4042,4026,5.5
4035,4043,5.5
4043,4035,6.0
3500,2642,7.5
2642,3500,6.0
3650,2642,6.5
3928,2642,6.5
2642,3650,6.5
3904,2642,5.5
4031,3880,5.5
3880,4031,5.5
3767,2642,5.5
2642,3767,5.5
2642,4038,6.0
4038,2642,6.0
4025,2048,4.5
3045,4011,5.5
4011,3045,5.5
3968,3129,6.0
3738,3854,6.0
3854,3738,6.0
2085,3830,5.5
3830,2085,5.5
3598,4044,5.5
4044,3598,7.5
3611,4011,6.5
4011,3611,6.0
3611,169,6.5
3611,4045,6.5
4045,3611,6.5
361,2067,5.5
3735,113,5.5
113,3735,5.5
3598,4046,5.5
2262,2642,7.5
2262,3806,5.5
3806,2262,6.0
3735,4047,5.5
4047,3735,10.0
3735,3598,5.5
2642,4048,5.5
4048,2642,5.5
3735,3972,5.5
3972,3735,5.5
3598,3735,6.0
1916,3744,0.0
2642,4047,5.5
4047,2642,10.0
905,3738,0.0
35,4049,5.5
4049,35,5.5
3915,4050,5.5
4050,3915,5.5
2777,3669,5.5
3669,2777,5.5
3656,3735,6.0
3735,3656,6.0
3915,146,5.5
3656,1788,5.5
1788,3656,5.5
146,3915,5.5
3735,4004,5.5
4004,3735,5.5
3735,4051,5.5
4051,3735,7.5
3735,4011,5.5
4011,3735,5.5
3512,3915,6.5
4052,3735,10.0
3915,3512,6.5
3735,1879,5.5
3735,4052,5.5
1879,3735,5.5
3915,3580,5.5
3735,4053,5.5
4053,3735,7.5
35,4011,5.5
4031,3915,5.5
3915,4031,5.5
4011,35,6.0
2642,2805,5.5
2805,2642,6.0
1635,2427,6.0
3580,3915,5.5
1752,6,7.5
1752,1,5.5
1752,309,3.5
1752,1396,4.0
4053,2110,7.0
2110,4053,5.5
3735,2805,5.5
2805,3735,5.5
2048,3735,5.5
3735,2048,5.5
3735,4054,5.5
4054,3735,10.0
3735,4055,5.5
3735,146,5.5
3735,4056,5.5
146,3735,5.5
3598,4057,5.5
4057,3598,5.5
3972,4058,6.0
238,2642,5.5
4058,3972,5.5
3928,2404,5.5
2404,3928,5.5
4055,3735,6.0
4024,4044,5.5
3830,1,6.0
3735,4059,5.5
4059,3735,9.0
3735,4060,5.5
4060,3735,7.0
1764,2644,5.5
4061,3656,5.5
146,2642,6.5
3656,4061,5.5
3715,3735,5.5
3735,3715,5.5
2642,146,6.5
4044,4024,6.0
3723,3715,6.5
171,113,5.5
113,171,5.5
3735,4062,5.5
4062,3735,5.5
4024,2644,5.5
2644,4024,6.5
3407,35,5.5
35,4063,5.5
35,3991,5.5
35,4064,5.5
35,4066,5.5
4065,35,5.5
35,4067,5.5
4027,3189,6.5
3189,4027,6.5
539,4038,5.5
3844,3820,5.5
3820,3844,5.5
3129,2733,5.5
3129,3936,5.5
3129,3748,5.5
3129,3391,5.5
3129,3942,5.5
3129,3943,5.5
3129,2878,5.5
3129,4069,5.5
3129,64,5.5
3129,4070,5.5
3129,3952,5.5
3129,3131,5.5
3129,4071,5.5
3129,3807,5.5
3129,4072,5.5
3129,3130,5.5
3129,3885,5.5
3129,3735,5.5
3129,2945,5.5
3129,4074,5.5
2642,3479,5.5
2952,4076,5.5
3479,2642,6.0
2635,4076,5.5
1018,4077,5.5
3988,4032,5.5
4077,1018,5.5
1295,4064,5.5
4064,1295,5.5
2897,3831,6.0
3831,2897,6.0
2642,4078,5.5
4078,2642,5.5
4078,3598,5.5
2835,146,5.5
146,2835,5.5
3414,3738,10.0
96,1656,6.5
35,4079,5.5
3598,4078,5.5
3976,3113,5.5
4079,35,5.5
3211,4080,9.0
3986,146,5.5
146,3986,5.5
1899,585,5.5
585,1899,5.5
2625,3746,6.0
3746,2625,6.0
3976,3719,5.5
3598,1094,5.5
4060,4081,0.0
3219,3342,6.5
3828,590,5.5
3828,3864,5.5
3649,4082,5.5
4082,3649,5.5
3828,4057,5.5
4057,3828,5.5
3864,3828,6.0
3598,4083,5.5
3598,590,5.5
3598,3864,5.5
3864,3598,6.0
4017,3598,7.5
3598,4017,7.5
3798,4003,5.5
4003,3798,5.5
882,4038,5.5
2625,2110,7.0
2110,2625,7.0
3388,3598,5.5
3598,3388,5.5
1295,146,5.5
146,1295,5.5
3598,3990,5.5
3990,3598,5.5
2110,585,6.0
585,2110,6.0
3803,4084,5.5
3798,1094,0.0
4084,3803,5.5
2897,3909,6.0
3909,2028,5.5
3909,2897,6.0
13,3628,6.0
3628,13,6.0
2243,1334,5.5
3000,4085,5.5
4085,3000,5.5
522,4086,5.5
522,2188,5.5
3669,3583,5.5
3583,3669,5.5
4076,3776,5.5
4076,2952,5.5
4076,3827,5.5
4076,4087,5.5
3630,3669,8.0
3669,3630,7.5
4075,3744,0.0
550,3744,0.0
4075,2378,5.5
4089,2625,5.5
2070,4090,5.5
3820,3669,5.5
3669,3820,5.5
4090,2070,5.5
3103,2333,0.0
3103,3734,7.0
51,3598,6.0
2070,3744,0.0
35,4032,5.5
35,4080,5.5
1528,3744,0.0
4024,4091,5.5
4091,4024,5.5
4004,3219,6.5
4080,35,5.5
1967,1528,5.5
3101,2642,6.5
3441,3738,0.0
2642,3101,6.0
3828,4092,5.5
4092,3828,5.5
146,1316,6.0
113,25,10.0
1499,1764,6.0
4086,522,5.5
3735,3995,5.5
3995,3735,5.5
64,3735,5.5
3735,64,5.5
3735,3655,5.5
3655,3735,5.5
3547,3445,10.0
4076,3561,5.5
35,4093,5.5
4093,35,5.5
4076,2378,5.5
2284,3353,5.5
3353,2284,5.5
3669,4094,5.5
1245,4095,6.5
2642,3697,7.0
3219,4004,6.0
26,804,5.5
804,26,5.5
2642,2409,6.5
202,4096,5.5
4095,1245,6.5
2952,3641,5.5
2952,3260,5.5
2840,17,5.5
4090,988,5.5
3854,3820,6.0
3820,3854,6.0
2897,3488,10.0
3488,2897,10.0
3641,4097,5.5
4097,3641,5.5
3828,3598,6.0
3598,3828,7.5
17,2840,5.5
4075,1953,7.5
4065,3598,2.5
545,1566,4.5
545,1719,4.5
3598,4032,5.5
4032,3598,5.5
4096,202,5.5
2784,3598,5.5
3598,2784,5.5
1953,4099,5.5
4099,1953,5.5
3101,202,8.5
202,3101,7.0
2642,1911,6.0
4078,4100,0.0
113,4101,5.5
4101,113,5.5
2351,733,0.0
4067,35,6.0
35,4102,5.5
4074,4104,5.5
4074,3948,5.5
2378,4004,5.5
546,3744,0.5
3223,3669,5.5
3669,3223,5.5
3820,3223,6.0
3223,3820,6.0
3880,3539,5.5
3539,3880,5.5
3223,1998,5.5
3539,4105,5.5
3539,3513,5.5
1998,3223,5.5
3598,733,0.0
3641,3971,6.0
3534,2642,5.5
2202,1504,6.0
3884,4105,5.5
4075,4106,5.5
4106,4075,5.5
1504,2202,6.0
2351,2230,5.5
2230,2351,5.5
3583,4108,5.5
4108,3583,5.5
819,4109,5.5
4109,819,5.5
2987,4110,5.5
4110,2987,5.5
2625,3451,6.5
2625,3980,5.5
3980,2625,5.5
1267,2625,5.5
2625,1267,5.5
1953,3096,6.5
3096,1953,6.5
2352,4111,5.5
3653,3219,5.5
3219,3653,5.5
3018,4027,5.5
4111,2352,5.5
180,2378,5.5
2378,180,5.5
35,3920,1.0
361,2725,4.5
3018,4112,5.5
4112,3018,10.0
2351,2125,6.0
2351,1043,0.0
3018,4026,5.5
3981,2625,6.0
2625,3981,5.5
4113,2625,5.5
3545,4114,7.5
4114,4115,6.5
4115,4114,6.5
3477,396,0.0
4102,35,6.0
4074,3513,5.5
2230,2214,6.0
3451,3892,6.0
2378,3884,5.5
3884,2378,5.5
3986,4097,5.5
4097,3986,5.5
3735,4114,5.5
4114,3735,6.0
3988,4114,5.5
4114,3988,6.0
3988,3735,5.5
3735,3988,5.5
3735,4116,5.5
1832,2625,6.5
2625,1832,6.0
3892,3451,5.5
35,4117,5.5
4117,35,5.5
3735,3854,5.5
3854,3735,5.5
4075,3103,7.0
3656,3237,6.0
3237,3656,6.0
3735,4118,5.5
3713,3451,5.5
3451,3713,5.5
3219,3713,5.5
3713,3219,5.5
3735,2365,5.5
2365,3735,5.5
3735,4119,5.5
4119,3735,5.5
4118,2642,5.5
3935,4120,5.5
3935,1976,6.0
3935,2194,6.0
3735,4121,5.5
3735,4122,5.5
4121,3735,10.0
4122,3735,7.5
4116,2625,8.5
1334,3744,0.0
1689,3744,0.0
2625,1689,5.5
1689,2625,5.5
4060,1334,7.0
2244,4123,5.5
4123,2244,5.5
64,905,6.0
905,64,6.0
4038,2625,6.0
3800,3629,5.5
3629,3800,6.0
905,4124,5.5
4125,3988,6.5
905,4126,5.5
4126,905,5.5
4118,1731,5.5
2303,4114,6.5
4114,2303,6.5
4114,3715,6.5
3715,4114,6.5
3715,4032,7.5
4032,3715,7.5
35,4127,5.5
3935,4128,5.5
4128,3935,6.0
3512,4128,5.5
4128,3512,6.0
4128,4122,6.0
3826,4129,5.5
3826,4130,5.5
1905,4131,5.5
4131,1905,5.5
2303,383,0.0
4122,383,0.0
4132,2625,5.5
3980,4114,5.5
4114,3980,6.0
3880,4122,5.5
4122,3880,7.5
2378,4133,5.5
4133,2378,5.5
3345,64,5.5
64,3345,5.5
3735,4134,5.5
4134,3735,7.5
4116,3735,8.5
2642,4135,5.5
3988,4135,5.5
3735,3345,5.5
3345,3735,5.5
3988,4088,6.0
4088,3988,6.0
2642,4113,5.5
4113,2642,5.5
2388,1363,9.5
3735,3724,5.5
3724,3735,5.5
361,3715,5.5
3735,4136,5.5
2351,3703,4.5
4136,3724,10.0
3465,2176,5.5
2176,3465,5.5
1528,1693,5.5
4136,4036,10.0
3335,3345,5.5
3345,3335,5.5
3828,4137,5.5
2934,4138,0.0
905,4036,5.5
2125,4140,5.5
4140,2125,6.5
4139,3892,6.5
3892,4139,5.5
4036,3630,5.5
3826,2635,5.5
3826,3827,5.5
3826,3776,5.5
4008,3892,5.5
4075,3723,5.5
3892,4008,0.0
180,3512,5.5
3512,180,5.5
2303,905,7.5
3828,3854,5.5
3854,3828,5.5
3828,2625,6.5
2625,3828,6.5
13,2897,4.5
3465,2897,4.5
2642,4142,6.0
3656,1967,5.5
3656,2625,5.5
2625,3656,5.5
1967,3656,5.5
3914,4143,5.5
3189,1953,6.5
4137,3828,5.5
1953,3189,7.0
1201,4144,9.5
4144,1201,9.5
2303,1,7.5
4113,35,5.5
3397,2,7.5
3988,4139,6.0
4139,3988,6.5
4141,2647,9.5
4107,3971,5.5
2647,4141,6.0
2635,4145,5.5
4145,3018,5.5
1752,2165,7.5
1018,4146,5.5
1018,4147,5.5
1731,4118,5.5
2045,3781,5.5
3173,2625,5.5
1018,4118,6.0
3988,4148,5.5
4148,3988,5.5
2625,2262,5.5
2262,2625,5.5
3852,152,0.0
1018,3272,6.0
3828,4022,5.5
4022,3828,5.5
3735,4149,5.5
4149,3735,7.5
3735,4022,5.5
4022,3735,5.5
2188,4150,6.5
4134,3927,7.5
3927,4134,5.5
2351,962,0.0
3825,2296,5.5
2296,3825,5.5
3986,4122,5.5
4122,3986,6.0
4107,4151,5.5
3988,4152,5.5
4152,3988,5.5
2188,4153,5.5
2188,3744,0.0
2188,1383,0.0
4153,2188,5.5
3928,3989,5.5
3989,4145,5.5
4145,3989,5.5
3928,2777,5.5
2777,3928,5.5
3527,3018,6.0
4154,3781,6.0
4150,2188,10.0
2977,2296,5.5
2296,2977,5.5
3783,2498,4.5
35,4090,5.5
3904,4155,5.5
4155,3904,5.5
3781,3648,5.5
3648,3781,5.5
3531,2396,6.5
4118,3735,5.5
4122,4156,5.5
4156,4122,6.0
330,4157,7.5
2388,4158,5.5
4107,4159,5.5
4158,2388,5.5
4159,4107,5.5
4107,3539,7.0
3539,4107,7.0
3003,1502,5.5
1502,3003,5.5
2303,4159,5.5
3003,3465,5.5
3465,3003,5.5
4159,2303,5.5
1502,4159,5.5
4159,1502,5.5
3649,1453,6.5
3649,4160,6.0
1453,3649,5.5
2262,2600,6.0
2600,2262,6.0
4114,1316,7.0
1316,4114,7.0
4114,1802,6.5
3016,3539,5.5
3878,2897,0.0
3531,2897,0.0
35,1453,5.5
2934,2897,1.0
1453,35,5.5
3353,4161,5.5
4161,3353,5.5
3047,3527,6.0
3527,3047,5.5
3512,3047,6.0
3047,4162,6.0
4162,3047,6.0
3047,3512,6.0
4122,2378,6.0
2378,4122,6.0
4122,4107,5.5
4107,4122,5.5
3711,2897,6.0
2378,2635,7.5
2378,3018,6.5
4075,3018,6.5
2303,3820,5.5
3820,2303,5.5
4158,4126,5.5
4126,4158,5.5
2728,3781,5.5
3781,2728,5.5
3923,4163,5.5
2284,4164,7.0
4164,4105,5.5
4164,3971,6.0
4164,2378,5.5
4164,2284,9.0
3642,4152,5.5
3854,2642,7.0
2642,4165,5.5
4165,2642,6.0
2642,3682,5.5
3682,2642,5.5
1919,3854,5.5
3854,1919,5.5
2194,1386,6.5
2194,1154,6.5
2194,2661,6.0
3345,3000,5.5
3000,3345,5.5
1267,2012,5.5
2012,1267,5.5
4088,2262,6.0
2262,4088,5.5
4090,35,5.5
3735,4168,7.5
3988,4169,5.5
4169,3988,5.5
1832,342,5.5
4168,3735,10.0
1018,4170,5.5
4107,4171,5.5
4171,4107,5.5
342,1832,6.0
4113,3892,5.5
4173,2625,5.5
3003,2625,5.5
3892,4113,5.5
1565,17,5.5
2378,4107,6.0
4107,2378,6.0
3018,2889,6.0
146,4174,5.5
4174,146,5.5
4174,4175,5.5
2889,3018,6.0
1810,2897,0.5
3828,3735,6.0
3735,3828,6.0
905,1316,10.0
3904,1272,6.0
1272,3904,6.0
3735,1272,6.0
1272,3735,7.5
3828,929,6.0
3828,3002,5.5
2934,3988,5.5
1612,3988,6.0
3988,1612,6.0
3828,3781,5.5
2194,2028,2.5
2194,905,5.5
3451,3904,5.5
3904,3451,5.5
1267,1396,5.5
1396,1267,5.5
3904,1267,5.5
1267,3904,5.5
2063,4177,5.5
4177,2063,5.5
2194,3744,0.0
2194,3756,0.0
2194,3757,0.0
2194,3759,0.0
2194,3760,0.0
2194,1396,5.5
3767,4035,5.5
4035,3767,5.5
4110,3715,0.0
3715,4110,0.0
3880,4107,5.5
4107,3880,5.5
3892,3001,5.5
3001,3892,5.5
4026,4178,5.5
4178,4026,5.5
4178,4179,6.5
3735,3892,5.5
3892,3735,5.5
4174,4105,5.5
1334,3160,5.5
3160,1334,5.5
4118,1018,6.5
64,3160,5.5
3160,64,5.5
4163,4180,5.5
1764,113,6.0
3630,4036,6.0
4163,4181,5.5
4181,4163,6.5
3408,4163,5.5
3512,3527,6.5
3527,3512,6.0
4135,4182,0.0
113,1764,6.0
1832,700,5.5
700,1832,5.5
64,3642,4.5
3642,64,4.0
3735,1998,5.5
1998,3735,5.5
4152,3642,5.5
1267,1810,5.5
1810,1267,5.5
3735,1502,6.0
1502,3735,6.0
4089,3642,5.5
3642,4089,5.5
3735,4181,5.5
4181,3735,5.5
3892,3854,5.5
3854,3892,5.5
2296,2028,2.5
3735,4183,5.5
4183,3735,7.5
3593,1289,6.0
3735,4184,5.5
4011,3892,6.0
3892,4011,6.0
3735,4078,5.5
4078,3735,7.0
4181,3820,7.5
3820,4181,5.5
3735,4103,5.5
4103,3735,6.5
3735,4185,5.5
4185,3735,5.5
1334,3735,6.0
3735,1334,5.5
1289,3593,6.0
4158,1334,3.5
4158,1810,4.5
3642,1810,10.0
2296,1810,10.0
3904,4186,6.0
4186,3904,6.0
35,3102,5.5
3849,3099,5.5
1217,4152,6.5
4152,1217,6.0
3219,4187,7.0
2625,3219,10.0
3219,2625,10.0
4188,4107,6.0
4107,4188,6.0
1018,17,6.0
17,1018,6.0
135,1352,4.0
135,330,4.5
330,135,0.0
4172,3904,5.5
3219,3335,5.5
3335,3219,6.0
1018,4098,5.5
1018,3916,5.5
3916,1018,5.5
4188,4179,7.5
1810,3916,5.5
